ID,name,state,climreg,X,Y,pointList
4315107,Porto Xavier,RS,CFA,-55.14316387,-27.93201143,"ee.Feature(ee.Geometry.Point([-55.14316387,-27.93201143],'EPSG:4674'),  {'point_id': '4315107'}),"
4317202,Santa Rosa,RS,CFA,-54.4969757,-27.86440034,"ee.Feature(ee.Geometry.Point([-54.4969757,-27.86440034],'EPSG:4674'),  {'point_id': '4317202'}),"
4317905,Santo Cristo,RS,CFA,-54.71100473,-27.7983638,"ee.Feature(ee.Geometry.Point([-54.71100473,-27.7983638],'EPSG:4674'),  {'point_id': '4317905'}),"
4318499,São José do Inhacorá,RS,CFA,-54.12413173,-27.73837015,"ee.Feature(ee.Geometry.Point([-54.12413173,-27.73837015],'EPSG:4674'),  {'point_id': '4318499'}),"
4319109,São Martinho,RS,CFA,-53.95324894,-27.72905131,"ee.Feature(ee.Geometry.Point([-53.95324894,-27.72905131],'EPSG:4674'),  {'point_id': '4319109'}),"
4319307,São Paulo das Missões,RS,CFA,-54.97530514,-27.98879715,"ee.Feature(ee.Geometry.Point([-54.97530514,-27.98879715],'EPSG:4674'),  {'point_id': '4319307'}),"
4320321,Senador Salgado Filho,RS,CFA,-54.53679771,-28.02881934,"ee.Feature(ee.Geometry.Point([-54.53679771,-28.02881934],'EPSG:4674'),  {'point_id': '4320321'}),"
4321808,Três de Maio,RS,CFA,-54.26534089,-27.73157405,"ee.Feature(ee.Geometry.Point([-54.26534089,-27.73157405],'EPSG:4674'),  {'point_id': '4321808'}),"
4322103,Tucunduva,RS,CFA,-54.43100484,-27.63935685,"ee.Feature(ee.Geometry.Point([-54.43100484,-27.63935685],'EPSG:4674'),  {'point_id': '4322103'}),"
4322301,Tuparendi,RS,CFA,-54.55461715,-27.7065066,"ee.Feature(ee.Geometry.Point([-54.55461715,-27.7065066],'EPSG:4674'),  {'point_id': '4322301'}),"
4322343,Ubiretama,RS,CFA,-54.64654698,-28.03815094,"ee.Feature(ee.Geometry.Point([-54.64654698,-28.03815094],'EPSG:4674'),  {'point_id': '4322343'}),"
4302378,Bom Progresso,RS,CFA,-53.8489253,-27.54525993,"ee.Feature(ee.Geometry.Point([-53.8489253,-27.54525993],'EPSG:4674'),  {'point_id': '4302378'}),"
4302600,Braga,RS,CFA,-53.74216584,-27.58119085,"ee.Feature(ee.Geometry.Point([-53.74216584,-27.58119085],'EPSG:4674'),  {'point_id': '4302600'}),"
4304002,Campo Novo,RS,CFA,-53.82460803,-27.66831437,"ee.Feature(ee.Geometry.Point([-53.82460803,-27.66831437],'EPSG:4674'),  {'point_id': '4304002'}),"
4305900,Coronel Bicaco,RS,CFA,-53.64638075,-27.79767364,"ee.Feature(ee.Geometry.Point([-53.64638075,-27.79767364],'EPSG:4674'),  {'point_id': '4305900'}),"
4306007,Crissiumal,RS,CFA,-54.13665861,-27.48746031,"ee.Feature(ee.Geometry.Point([-54.13665861,-27.48746031],'EPSG:4674'),  {'point_id': '4306007'}),"
4306320,Derrubadas,RS,CFA,-53.89344084,-27.24026624,"ee.Feature(ee.Geometry.Point([-53.89344084,-27.24026624],'EPSG:4674'),  {'point_id': '4306320'}),"
4306429,Dois Irmãos das Missões,RS,CFA,-53.49596156,-27.67618879,"ee.Feature(ee.Geometry.Point([-53.49596156,-27.67618879],'EPSG:4674'),  {'point_id': '4306429'}),"
4307302,Erval Seco,RS,CFA,-53.51877978,-27.51403355,"ee.Feature(ee.Geometry.Point([-53.51877978,-27.51403355],'EPSG:4674'),  {'point_id': '4307302'}),"
4307450,Esperança do Sul,RS,CFA,-54.0091431,-27.32821933,"ee.Feature(ee.Geometry.Point([-54.0091431,-27.32821933],'EPSG:4674'),  {'point_id': '4307450'}),"
4309704,Humaitá,RS,CFA,-53.97988196,-27.57421192,"ee.Feature(ee.Geometry.Point([-53.97988196,-27.57421192],'EPSG:4674'),  {'point_id': '4309704'}),"
4312302,Miraguaí,RS,CFA,-53.74558567,-27.49042253,"ee.Feature(ee.Geometry.Point([-53.74558567,-27.49042253],'EPSG:4674'),  {'point_id': '4312302'}),"
4313805,Palmitinho,RS,CFA,-53.58785183,-27.32780952,"ee.Feature(ee.Geometry.Point([-53.58785183,-27.32780952],'EPSG:4674'),  {'point_id': '4313805'}),"
4315404,Redentora,RS,CFA,-53.63167914,-27.5700911,"ee.Feature(ee.Geometry.Point([-53.63167914,-27.5700911],'EPSG:4674'),  {'point_id': '4315404'}),"
4317806,Santo Augusto,RS,CFA,-53.755876,-27.90305539,"ee.Feature(ee.Geometry.Point([-53.755876,-27.90305539],'EPSG:4674'),  {'point_id': '4317806'}),"
4319737,São Valério do Sul,RS,CFA,-53.90869536,-27.82104997,"ee.Feature(ee.Geometry.Point([-53.90869536,-27.82104997],'EPSG:4674'),  {'point_id': '4319737'}),"
4320230,Sede Nova,RS,CFA,-53.9531613,-27.64112668,"ee.Feature(ee.Geometry.Point([-53.9531613,-27.64112668],'EPSG:4674'),  {'point_id': '4320230'}),"
4321402,Tenente Portela,RS,CFA,-53.76409778,-27.3725895,"ee.Feature(ee.Geometry.Point([-53.76409778,-27.3725895],'EPSG:4674'),  {'point_id': '4321402'}),"
4321477,Tiradentes do Sul,RS,CFA,-54.12097225,-27.3682497,"ee.Feature(ee.Geometry.Point([-54.12097225,-27.3682497],'EPSG:4674'),  {'point_id': '4321477'}),"
4321907,Três Passos,RS,CFA,-53.92927788,-27.44100459,"ee.Feature(ee.Geometry.Point([-53.92927788,-27.44100459],'EPSG:4674'),  {'point_id': '4321907'}),"
4323705,Vista Gaúcha,RS,CFA,-53.70075335,-27.26575175,"ee.Feature(ee.Geometry.Point([-53.70075335,-27.26575175],'EPSG:4674'),  {'point_id': '4323705'}),"
4300646,Ametista do Sul,RS,CFA,-53.19262524,-27.36559193,"ee.Feature(ee.Geometry.Point([-53.19262524,-27.36559193],'EPSG:4674'),  {'point_id': '4300646'}),"
4302154,Boa Vista das Missões,RS,CFA,-53.34152447,-27.70158163,"ee.Feature(ee.Geometry.Point([-53.34152447,-27.70158163],'EPSG:4674'),  {'point_id': '4302154'}),"
4303806,Campinas do Sul,RS,CFA,-52.65747643,-27.7362448,"ee.Feature(ee.Geometry.Point([-52.65747643,-27.7362448],'EPSG:4674'),  {'point_id': '4303806'}),"
4305157,Cerro Grande,RS,CFA,-53.16308603,-27.62854975,"ee.Feature(ee.Geometry.Point([-53.16308603,-27.62854975],'EPSG:4674'),  {'point_id': '4305157'}),"
4305801,Constantina,RS,CFA,-52.99030963,-27.68925303,"ee.Feature(ee.Geometry.Point([-52.99030963,-27.68925303],'EPSG:4674'),  {'point_id': '4305801'}),"
4306072,Cristal do Sul,RS,CFA,-53.24855511,-27.43241675,"ee.Feature(ee.Geometry.Point([-53.24855511,-27.43241675],'EPSG:4674'),  {'point_id': '4306072'}),"
4306130,Cruzaltense,RS,CFA,-52.64402357,-27.62734201,"ee.Feature(ee.Geometry.Point([-52.64402357,-27.62734201],'EPSG:4674'),  {'point_id': '4306130'}),"
4306924,Engenho Velho,RS,CFA,-52.90872768,-27.68476337,"ee.Feature(ee.Geometry.Point([-52.90872768,-27.68476337],'EPSG:4674'),  {'point_id': '4306924'}),"
4306957,Entre Rios do Sul,RS,CFA,-52.72689461,-27.51901874,"ee.Feature(ee.Geometry.Point([-52.72689461,-27.51901874],'EPSG:4674'),  {'point_id': '4306957'}),"
4308052,Faxinalzinho,RS,CFA,-52.67619386,-27.37528725,"ee.Feature(ee.Geometry.Point([-52.67619386,-27.37528725],'EPSG:4674'),  {'point_id': '4308052'}),"
4308508,Frederico Westphalen,RS,CFA,-53.35984767,-27.34050938,"ee.Feature(ee.Geometry.Point([-53.35984767,-27.34050938],'EPSG:4674'),  {'point_id': '4308508'}),"
4309126,Gramado dos Loureiros,RS,CFA,-52.91491836,-27.44569162,"ee.Feature(ee.Geometry.Point([-52.91491836,-27.44569162],'EPSG:4674'),  {'point_id': '4309126'}),"
4310850,Jaboticaba,RS,CFA,-53.26411346,-27.62953068,"ee.Feature(ee.Geometry.Point([-53.26411346,-27.62953068],'EPSG:4674'),  {'point_id': '4310850'}),"
4311601,Liberato Salzano,RS,CFA,-53.06389331,-27.54950208,"ee.Feature(ee.Geometry.Point([-53.06389331,-27.54950208],'EPSG:4674'),  {'point_id': '4311601'}),"
4313441,Novo Tiradentes,RS,CFA,-53.16712027,-27.5618125,"ee.Feature(ee.Geometry.Point([-53.16712027,-27.5618125],'EPSG:4674'),  {'point_id': '4313441'}),"
4313466,Novo Xingu,RS,CFA,-53.05849193,-27.7442501,"ee.Feature(ee.Geometry.Point([-53.05849193,-27.7442501],'EPSG:4674'),  {'point_id': '4313466'}),"
4313706,Palmeira das Missões,RS,CFA,-53.38229991,-27.9399466,"ee.Feature(ee.Geometry.Point([-53.38229991,-27.9399466],'EPSG:4674'),  {'point_id': '4313706'}),"
4314456,Pinhal,RS,CFA,-53.23505764,-27.52895309,"ee.Feature(ee.Geometry.Point([-53.23505764,-27.52895309],'EPSG:4674'),  {'point_id': '4314456'}),"
4314704,Planalto,RS,CFA,-53.07796323,-27.33569557,"ee.Feature(ee.Geometry.Point([-53.07796323,-27.33569557],'EPSG:4674'),  {'point_id': '4314704'}),"
4315909,Rodeio Bonito,RS,CFA,-53.17061978,-27.46338785,"ee.Feature(ee.Geometry.Point([-53.17061978,-27.46338785],'EPSG:4674'),  {'point_id': '4315909'}),"
4316105,Ronda Alta,RS,CFA,-52.74968742,-27.81101184,"ee.Feature(ee.Geometry.Point([-52.74968742,-27.81101184],'EPSG:4674'),  {'point_id': '4316105'}),"
4316204,Rondinha,RS,CFA,-52.89309623,-27.83247778,"ee.Feature(ee.Geometry.Point([-52.89309623,-27.83247778],'EPSG:4674'),  {'point_id': '4316204'}),"
4316428,Sagrada Família,RS,CFA,-53.13197537,-27.70792695,"ee.Feature(ee.Geometry.Point([-53.13197537,-27.70792695],'EPSG:4674'),  {'point_id': '4316428'}),"
4318457,São José das Missões,RS,CFA,-53.13169836,-27.79482186,"ee.Feature(ee.Geometry.Point([-53.13169836,-27.79482186],'EPSG:4674'),  {'point_id': '4318457'}),"
4320107,Sarandi,RS,CFA,-52.89634834,-27.94131517,"ee.Feature(ee.Geometry.Point([-52.89634834,-27.94131517],'EPSG:4674'),  {'point_id': '4320107'}),"
4320206,Seberi,RS,CFA,-53.36264465,-27.50104335,"ee.Feature(ee.Geometry.Point([-53.36264465,-27.50104335],'EPSG:4674'),  {'point_id': '4320206'}),"
4321329,Taquaruçu do Sul,RS,CFA,-53.48582557,-27.40840962,"ee.Feature(ee.Geometry.Point([-53.48582557,-27.40840962],'EPSG:4674'),  {'point_id': '4321329'}),"
4321857,Três Palmeiras,RS,CFA,-52.8373706,-27.61713839,"ee.Feature(ee.Geometry.Point([-52.8373706,-27.61713839],'EPSG:4674'),  {'point_id': '4321857'}),"
4321956,Trindade do Sul,RS,CFA,-52.89903965,-27.5277564,"ee.Feature(ee.Geometry.Point([-52.89903965,-27.5277564],'EPSG:4674'),  {'point_id': '4321956'}),"
4323507,Vista Alegre,RS,CFA,-53.51030145,-27.32482835,"ee.Feature(ee.Geometry.Point([-53.51030145,-27.32482835],'EPSG:4674'),  {'point_id': '4323507'}),"
4301552,Áurea,RS,CFA,-52.07644526,-27.70849482,"ee.Feature(ee.Geometry.Point([-52.07644526,-27.70849482],'EPSG:4674'),  {'point_id': '4301552'}),"
4301701,Barão de Cotegipe,RS,CFA,-52.41722227,-27.56766703,"ee.Feature(ee.Geometry.Point([-52.41722227,-27.56766703],'EPSG:4674'),  {'point_id': '4301701'}),"
4301925,Barra do Rio Azul,RS,CFA,-52.406715,-27.40302091,"ee.Feature(ee.Geometry.Point([-52.406715,-27.40302091],'EPSG:4674'),  {'point_id': '4301925'}),"
4302055,Benjamin Constant do Sul,RS,CFA,-52.6426294,-27.48479623,"ee.Feature(ee.Geometry.Point([-52.6426294,-27.48479623],'EPSG:4674'),  {'point_id': '4302055'}),"
4304853,Carlos Gomes,RS,CFA,-51.92975866,-27.70431719,"ee.Feature(ee.Geometry.Point([-51.92975866,-27.70431719],'EPSG:4674'),  {'point_id': '4304853'}),"
4305116,Centenário,RS,CFA,-52.00308544,-27.7754356,"ee.Feature(ee.Geometry.Point([-52.00308544,-27.7754356],'EPSG:4674'),  {'point_id': '4305116'}),"
4305371,Charrua,RS,CFA,-52.00044263,-27.94501683,"ee.Feature(ee.Geometry.Point([-52.00044263,-27.94501683],'EPSG:4674'),  {'point_id': '4305371'}),"
4306973,Erebango,RS,CFA,-52.31847405,-27.82921818,"ee.Feature(ee.Geometry.Point([-52.31847405,-27.82921818],'EPSG:4674'),  {'point_id': '4306973'}),"
4307005,Erechim,RS,CFA,-52.25747154,-27.64320407,"ee.Feature(ee.Geometry.Point([-52.25747154,-27.64320407],'EPSG:4674'),  {'point_id': '4307005'}),"
4307559,Estação,RS,CFA,-52.29024719,-27.92854587,"ee.Feature(ee.Geometry.Point([-52.29024719,-27.92854587],'EPSG:4674'),  {'point_id': '4307559'}),"
4308250,Floriano Peixoto,RS,CFA,-52.04533558,-27.85783246,"ee.Feature(ee.Geometry.Point([-52.04533558,-27.85783246],'EPSG:4674'),  {'point_id': '4308250'}),"
4308706,Gaurama,RS,CFA,-52.11551789,-27.59868512,"ee.Feature(ee.Geometry.Point([-52.11551789,-27.59868512],'EPSG:4674'),  {'point_id': '4308706'}),"
4308904,Getúlio Vargas,RS,CFA,-52.18054027,-27.852083,"ee.Feature(ee.Geometry.Point([-52.18054027,-27.852083],'EPSG:4674'),  {'point_id': '4308904'}),"
4310462,Ipiranga do Sul,RS,CFA,-52.41856154,-27.93114813,"ee.Feature(ee.Geometry.Point([-52.41856154,-27.93114813],'EPSG:4674'),  {'point_id': '4310462'}),"
4310900,Jacutinga,RS,CFA,-52.54714714,-27.78664061,"ee.Feature(ee.Geometry.Point([-52.54714714,-27.78664061],'EPSG:4674'),  {'point_id': '4310900'}),"
4313607,Paim Filho,RS,CFA,-51.78037905,-27.72206503,"ee.Feature(ee.Geometry.Point([-51.78037905,-27.72206503],'EPSG:4674'),  {'point_id': '4313607'}),"
4314134,Paulo Bento,RS,CFA,-52.39469327,-27.70961729,"ee.Feature(ee.Geometry.Point([-52.39469327,-27.70961729],'EPSG:4674'),  {'point_id': '4314134'}),"
4314787,Ponte Preta,RS,CFA,-52.50622181,-27.65480311,"ee.Feature(ee.Geometry.Point([-52.50622181,-27.65480311],'EPSG:4674'),  {'point_id': '4314787'}),"
4315313,Quatro Irmãos,RS,CFA,-52.47124663,-27.84271647,"ee.Feature(ee.Geometry.Point([-52.47124663,-27.84271647],'EPSG:4674'),  {'point_id': '4315313'}),"
4316600,Sananduva,RS,CFA,-51.80042513,-27.9572069,"ee.Feature(ee.Geometry.Point([-51.80042513,-27.9572069],'EPSG:4674'),  {'point_id': '4316600'}),"
4318424,São João da Urtiga,RS,CFA,-51.8347485,-27.79765382,"ee.Feature(ee.Geometry.Point([-51.8347485,-27.79765382],'EPSG:4674'),  {'point_id': '4318424'}),"
4319703,São Valentim,RS,CFA,-52.55948799,-27.55378202,"ee.Feature(ee.Geometry.Point([-52.55948799,-27.55378202],'EPSG:4674'),  {'point_id': '4319703'}),"
4320503,Sertão,RS,CFA,-52.31406804,-28.0099098,"ee.Feature(ee.Geometry.Point([-52.31406804,-28.0099098],'EPSG:4674'),  {'point_id': '4320503'}),"
4321634,Três Arroios,RS,CFA,-52.18016672,-27.49256693,"ee.Feature(ee.Geometry.Point([-52.18016672,-27.49256693],'EPSG:4674'),  {'point_id': '4321634'}),"
4322905,Viadutos,RS,CFA,-51.99374315,-27.57223858,"ee.Feature(ee.Geometry.Point([-51.99374315,-27.57223858],'EPSG:4674'),  {'point_id': '4322905'}),"
4303301,Caibaté,RS,CFA,-54.6552766,-28.3353312,"ee.Feature(ee.Geometry.Point([-54.6552766,-28.3353312],'EPSG:4674'),  {'point_id': '4303301'}),"
4305207,Cerro Largo,RS,CFA,-54.73942675,-28.13095366,"ee.Feature(ee.Geometry.Point([-54.73942675,-28.13095366],'EPSG:4674'),  {'point_id': '4305207'}),"
4306353,Dezesseis de Novembro,RS,CFA,-55.07964546,-28.20466645,"ee.Feature(ee.Geometry.Point([-55.07964546,-28.20466645],'EPSG:4674'),  {'point_id': '4306353'}),"
4309506,Guarani das Missões,RS,CFA,-54.58648119,-28.16794388,"ee.Feature(ee.Geometry.Point([-54.58648119,-28.16794388],'EPSG:4674'),  {'point_id': '4309506'}),"
4312179,Mato Queimado,RS,CFA,-54.6565727,-28.24302469,"ee.Feature(ee.Geometry.Point([-54.6565727,-28.24302469],'EPSG:4674'),  {'point_id': '4312179'}),"
4314555,Pirapó,RS,CFA,-55.24446965,-28.06521706,"ee.Feature(ee.Geometry.Point([-55.24446965,-28.06521706],'EPSG:4674'),  {'point_id': '4314555'}),"
4315958,Rolador,RS,CFA,-54.83440443,-28.25488011,"ee.Feature(ee.Geometry.Point([-54.83440443,-28.25488011],'EPSG:4674'),  {'point_id': '4315958'}),"
4316303,Roque Gonzales,RS,CFA,-55.0881438,-28.05959518,"ee.Feature(ee.Geometry.Point([-55.0881438,-28.05959518],'EPSG:4674'),  {'point_id': '4316303'}),"
4316477,Salvador das Missões,RS,CFA,-54.83167937,-28.09972473,"ee.Feature(ee.Geometry.Point([-54.83167937,-28.09972473],'EPSG:4674'),  {'point_id': '4316477'}),"
4317509,Santo Ângelo,RS,CFA,-54.29773474,-28.25050399,"ee.Feature(ee.Geometry.Point([-54.29773474,-28.25050399],'EPSG:4674'),  {'point_id': '4317509'}),"
4318903,São Luiz Gonzaga,RS,CFA,-54.89102436,-28.41846383,"ee.Feature(ee.Geometry.Point([-54.89102436,-28.41846383],'EPSG:4674'),  {'point_id': '4318903'}),"
4319372,São Pedro do Butiá,RS,CFA,-54.8949126,-28.12347296,"ee.Feature(ee.Geometry.Point([-54.8949126,-28.12347296],'EPSG:4674'),  {'point_id': '4319372'}),"
4320578,Sete de Setembro,RS,CFA,-54.46010349,-28.14513793,"ee.Feature(ee.Geometry.Point([-54.46010349,-28.14513793],'EPSG:4674'),  {'point_id': '4320578'}),"
4323754,Vitória das Missões,RS,CFA,-54.46366573,-28.38170991,"ee.Feature(ee.Geometry.Point([-54.46366573,-28.38170991],'EPSG:4674'),  {'point_id': '4323754'}),"
4301503,Augusto Pestana,RS,CFA,-54.00730117,-28.53385867,"ee.Feature(ee.Geometry.Point([-54.00730117,-28.53385867],'EPSG:4674'),  {'point_id': '4301503'}),"
4302501,Bossoroca,RS,CFA,-54.971523,-28.66174993,"ee.Feature(ee.Geometry.Point([-54.971523,-28.66174993],'EPSG:4674'),  {'point_id': '4302501'}),"
4304655,Capão do Cipó,RS,CFA,-54.58247151,-28.95922891,"ee.Feature(ee.Geometry.Point([-54.58247151,-28.95922891],'EPSG:4674'),  {'point_id': '4304655'}),"
4305405,Chiapetta,RS,CFA,-53.90987011,-27.98648149,"ee.Feature(ee.Geometry.Point([-53.90987011,-27.98648149],'EPSG:4674'),  {'point_id': '4305405'}),"
4305871,Coronel Barros,RS,CFA,-54.06030855,-28.40386024,"ee.Feature(ee.Geometry.Point([-54.06030855,-28.40386024],'EPSG:4674'),  {'point_id': '4305871'}),"
4306932,Entre-Ijuís,RS,CFA,-54.30178133,-28.45950532,"ee.Feature(ee.Geometry.Point([-54.30178133,-28.45950532],'EPSG:4674'),  {'point_id': '4306932'}),"
4307831,Eugênio de Castro,RS,CFA,-54.24498794,-28.56552829,"ee.Feature(ee.Geometry.Point([-54.24498794,-28.56552829],'EPSG:4674'),  {'point_id': '4307831'}),"
4308656,Garruchos,RS,CFA,-55.53862949,-28.23385546,"ee.Feature(ee.Geometry.Point([-55.53862949,-28.23385546],'EPSG:4674'),  {'point_id': '4308656'}),"
4310207,Ijuí,RS,CFA,-53.89486943,-28.32033245,"ee.Feature(ee.Geometry.Point([-53.89486943,-28.32033245],'EPSG:4674'),  {'point_id': '4310207'}),"
4310553,Itacurubi,RS,CFA,-55.26740139,-28.8099965,"ee.Feature(ee.Geometry.Point([-55.26740139,-28.8099965],'EPSG:4674'),  {'point_id': '4310553'}),"
4311155,Jóia,RS,CFA,-54.15477254,-28.76652351,"ee.Feature(ee.Geometry.Point([-54.15477254,-28.76652351],'EPSG:4674'),  {'point_id': '4311155'}),"
4317400,Santiago,RS,CFA,-54.79646206,-29.1271245,"ee.Feature(ee.Geometry.Point([-54.79646206,-29.1271245],'EPSG:4674'),  {'point_id': '4317400'}),"
4317707,Santo Antônio das Missões,RS,CFA,-55.42591018,-28.4939039,"ee.Feature(ee.Geometry.Point([-55.42591018,-28.4939039],'EPSG:4674'),  {'point_id': '4317707'}),"
4318002,São Borja,RS,CFA,-55.79666166,-28.74657286,"ee.Feature(ee.Geometry.Point([-55.79666166,-28.74657286],'EPSG:4674'),  {'point_id': '4318002'}),"
4319158,São Miguel das Missões,RS,CFA,-54.52174171,-28.67266153,"ee.Feature(ee.Geometry.Point([-54.52174171,-28.67266153],'EPSG:4674'),  {'point_id': '4319158'}),"
4319208,São Nicolau,RS,CFA,-55.24826673,-28.20302114,"ee.Feature(ee.Geometry.Point([-55.24826673,-28.20302114],'EPSG:4674'),  {'point_id': '4319208'}),"
4322202,Tupanciretã,RS,CFA,-54.0034047,-29.02061263,"ee.Feature(ee.Geometry.Point([-54.0034047,-29.02061263],'EPSG:4674'),  {'point_id': '4322202'}),"
4300208,Ajuricaba,RS,CFA,-53.73719877,-28.20992642,"ee.Feature(ee.Geometry.Point([-53.73719877,-28.20992642],'EPSG:4674'),  {'point_id': '4300208'}),"
4302220,Boa Vista do Cadeado,RS,CFA,-53.83755058,-28.6560236,"ee.Feature(ee.Geometry.Point([-53.83755058,-28.6560236],'EPSG:4674'),  {'point_id': '4302220'}),"
4302584,Bozano,RS,CFA,-53.7517755,-28.35431206,"ee.Feature(ee.Geometry.Point([-53.7517755,-28.35431206],'EPSG:4674'),  {'point_id': '4302584'}),"
4305702,Condor,RS,CFA,-53.49392362,-28.16550688,"ee.Feature(ee.Geometry.Point([-53.49392362,-28.16550688],'EPSG:4674'),  {'point_id': '4305702'}),"
4306106,Cruz Alta,RS,CFA,-53.56252947,-28.70293524,"ee.Feature(ee.Geometry.Point([-53.56252947,-28.70293524],'EPSG:4674'),  {'point_id': '4306106'}),"
4313334,Nova Ramada,RS,CFA,-53.70367664,-28.07617447,"ee.Feature(ee.Geometry.Point([-53.70367664,-28.07617447],'EPSG:4674'),  {'point_id': '4313334'}),"
4313904,Panambi,RS,CFA,-53.50745147,-28.3295401,"ee.Feature(ee.Geometry.Point([-53.50745147,-28.3295401],'EPSG:4674'),  {'point_id': '4313904'}),"
4314308,Pejuçara,RS,CFA,-53.59375965,-28.45383371,"ee.Feature(ee.Geometry.Point([-53.59375965,-28.45383371],'EPSG:4674'),  {'point_id': '4314308'}),"
4316709,Santa Bárbara do Sul,RS,CFA,-53.28448304,-28.37376914,"ee.Feature(ee.Geometry.Point([-53.28448304,-28.37376914],'EPSG:4674'),  {'point_id': '4316709'}),"
4300471,Almirante Tamandaré do Sul,RS,CFA,-52.90766677,-28.12994393,"ee.Feature(ee.Geometry.Point([-52.90766677,-28.12994393],'EPSG:4674'),  {'point_id': '4300471'}),"
4301958,Barra Funda,RS,CFA,-53.01670639,-27.92169462,"ee.Feature(ee.Geometry.Point([-53.01670639,-27.92169462],'EPSG:4674'),  {'point_id': '4301958'}),"
4304705,Carazinho,RS,CFA,-52.86359039,-28.27790057,"ee.Feature(ee.Geometry.Point([-52.86359039,-28.27790057],'EPSG:4674'),  {'point_id': '4304705'}),"
4305306,Chapada,RS,CFA,-53.11509333,-28.09686591,"ee.Feature(ee.Geometry.Point([-53.11509333,-28.09686591],'EPSG:4674'),  {'point_id': '4305306'}),"
4305603,Colorado,RS,CFA,-52.99135291,-28.47241124,"ee.Feature(ee.Geometry.Point([-52.99135291,-28.47241124],'EPSG:4674'),  {'point_id': '4305603'}),"
4305850,Coqueiros do Sul,RS,CFA,-52.75920025,-28.13079775,"ee.Feature(ee.Geometry.Point([-52.75920025,-28.13079775],'EPSG:4674'),  {'point_id': '4305850'}),"
4307054,Ernestina,RS,CFA,-52.55439387,-28.42065458,"ee.Feature(ee.Geometry.Point([-52.55439387,-28.42065458],'EPSG:4674'),  {'point_id': '4307054'}),"
4311429,Lajeado do Bugre,RS,CFA,-53.20602352,-27.70327145,"ee.Feature(ee.Geometry.Point([-53.20602352,-27.70327145],'EPSG:4674'),  {'point_id': '4311429'}),"
4312658,Não-Me-Toque,RS,CFA,-52.82492831,-28.45939692,"ee.Feature(ee.Geometry.Point([-52.82492831,-28.45939692],'EPSG:4674'),  {'point_id': '4312658'}),"
4312955,Nova Boa Vista,RS,CFA,-52.97952285,-27.99681781,"ee.Feature(ee.Geometry.Point([-52.97952285,-27.99681781],'EPSG:4674'),  {'point_id': '4312955'}),"
4313490,Novo Barreiro,RS,CFA,-53.11596417,-27.89952284,"ee.Feature(ee.Geometry.Point([-53.11596417,-27.89952284],'EPSG:4674'),  {'point_id': '4313490'}),"
4314100,Passo Fundo,RS,CFA,-52.45254014,-28.26888432,"ee.Feature(ee.Geometry.Point([-52.45254014,-28.26888432],'EPSG:4674'),  {'point_id': '4314100'}),"
4314779,Pontão,RS,CFA,-52.64128334,-28.03628117,"ee.Feature(ee.Geometry.Point([-52.64128334,-28.03628117],'EPSG:4674'),  {'point_id': '4314779'}),"
4316436,Saldanha Marinho,RS,CFA,-53.09441492,-28.38676732,"ee.Feature(ee.Geometry.Point([-53.09441492,-28.38676732],'EPSG:4674'),  {'point_id': '4316436'}),"
4317756,Santo Antônio do Planalto,RS,CFA,-52.68145836,-28.36507952,"ee.Feature(ee.Geometry.Point([-52.68145836,-28.36507952],'EPSG:4674'),  {'point_id': '4317756'}),"
4319364,São Pedro das Missões,RS,CFA,-53.2376731,-27.77970475,"ee.Feature(ee.Geometry.Point([-53.2376731,-27.77970475],'EPSG:4674'),  {'point_id': '4319364'}),"
4323200,Victor Graeff,RS,CFA,-52.68522357,-28.55010364,"ee.Feature(ee.Geometry.Point([-52.68522357,-28.55010364],'EPSG:4674'),  {'point_id': '4323200'}),"
4300554,Alto Alegre,RS,CFA,-52.98892313,-28.80431579,"ee.Feature(ee.Geometry.Point([-52.98892313,-28.80431579],'EPSG:4674'),  {'point_id': '4300554'}),"
4301206,Arroio do Tigre,RS,CFA,-53.05222339,-29.25884272,"ee.Feature(ee.Geometry.Point([-53.05222339,-29.25884272],'EPSG:4674'),  {'point_id': '4301206'}),"
4302238,Boa Vista do Incra,RS,CFA,-53.46148843,-28.86520939,"ee.Feature(ee.Geometry.Point([-53.46148843,-28.86520939],'EPSG:4674'),  {'point_id': '4302238'}),"
4304101,Campos Borges,RS,CFA,-53.05771917,-28.9056156,"ee.Feature(ee.Geometry.Point([-53.05771917,-28.9056156],'EPSG:4674'),  {'point_id': '4304101'}),"
4307500,Espumoso,RS,CFA,-52.82714776,-28.86405551,"ee.Feature(ee.Geometry.Point([-52.82714776,-28.86405551],'EPSG:4674'),  {'point_id': '4307500'}),"
4307815,Estrela Velha,RS,CFA,-53.17826907,-29.22399927,"ee.Feature(ee.Geometry.Point([-53.17826907,-29.22399927],'EPSG:4674'),  {'point_id': '4307815'}),"
4308458,Fortaleza dos Valos,RS,CFA,-53.27580954,-28.89508814,"ee.Feature(ee.Geometry.Point([-53.27580954,-28.89508814],'EPSG:4674'),  {'point_id': '4308458'}),"
4310009,Ibirubá,RS,CFA,-53.17234086,-28.59495654,"ee.Feature(ee.Geometry.Point([-53.17234086,-28.59495654],'EPSG:4674'),  {'point_id': '4310009'}),"
